TID	ItemName	Level	SuitableLevelMin	SuitableLevelMax	Class	Race	Gender	Type	SubType	BoundType	EventItem	PCBang Only	Villain Only	GroupID	DropRate	DropRank	font color	Spirit Type	NPC Price	PC Price	Stack	Hand	Rank	DUR	MinSocket	MaxSocket	MinOption	MaxOption	ATK Range	ATK Speed	Physical_Min_Damage	Physical_Max_Damage	Magic_Min_Damage	Water_Min_Damage	Fire_Min_Damage	Earth_Min_Damage	Air_Min_Damage	Poison_Min_Damage	Ice_Min_Damage	Linghtning_Min_Damage	Magic_Max_Damage	Water_Max_Damage	Fire_Max_Damage	Earth_Max_Damage	Air_Max_Damage	Poison_Max_Damage	Ice_Max_Damage	Linghtning_Max_Damage	Physical_Defense_Point	Physical_ATKRate	Magic_ATKRate 	PDR	BlockRate	Magic_Defense_Point	Water_Defense_Point	Fire_Defense_Point	Earth_Defense_Point	Air_Defense_Point	Poison_Defense_Point	Ice_Defense_Point	Linghtning_Defense_Point	Magic_Defense_Rate	Water_Defense_Rate	Fire_Defense_Rate	Earth_Defense_Rate	Air_Defense_Rate	Poison_Defense_Rate	Ice_Defense_Rate	Linghtning_Defense_Rate	CON_Bonus_Point	STR_Bonus_Point	DEX_Bonus_Point	INT_Bonus_Point	Wis_Bonus_Point	Apply Effect Count	Apply Effect Time	Use Interval	HP	SP	MP	Rune Attribute	Use skill id	Use skill level	Polymorph Id	Polymorph Dur	FirstCategory	FirstCategoryName	SecondCategory	SecondCategoryName	PhysicalRank	Hp_Buff	Mp_Buff	Attack_Buff	Defense_Buff	Run_Buff	Cash	Destination	RemainTime	ExpireTime	classify_id	CanStopUsingItem	CashItemUseType	EnableOnRide	Buyer_Type	Using_Type	OptionTID	PotionType2	Link_id	Skill_plus	Gambling
3861	Expert Bracer	72	66	77	2	3								15	400	1			46400	5800			1	38	1	2	1	2																					10																																					11	Normal Armor	119	Ranger(Moonelf)	13																				1
3862	Expert Tights	72	66	77	2	3								15	400	1			92800	11600			1	50	1	3	1	3																					16																																					11	Normal Armor	119	Ranger(Moonelf)	13																				1
3863	Expert Jambeau	72	66	77	2	3								15	400	1			46400	5800			1	38	1	2	1	2																					10																																					11	Normal Armor	119	Ranger(Moonelf)	13																				1
3870	Valiant Hair Lace	76	70	81	2	3								15	300	2	16750848		55680	6960			2	31			1	2																					8																																					13	Rare Armor	139	Ranger(Moonelf)	14																				1
3865	Valiant Cuirass	76	70	81	2	3								15	300	2	16750848		278400	34800			2	68	2	4	3	5																					28																																					13	Rare Armor	139	Ranger(Moonelf)	14																				1
3867	Valiant Bracer	76	70	81	2	3								15	300	2	16750848		55680	6960			2	45	2	2	1	3																					12	10																																				13	Rare Armor	139	Ranger(Moonelf)	14																				1
3868	Valiant Tights	76	70	81	2	3								15	300	2	16750848		111360	13920			2	60	2	3	2	4																					20																																					13	Rare Armor	139	Ranger(Moonelf)	14																				1
3869	Valiant Jambeau	76	70	81	2	3								15	300	2	16750848		55680	6960			2	45	2	2	1	3																					12			10																																		13	Rare Armor	139	Ranger(Moonelf)	14																				1
3876	Tender Abysmal Hair Lace	76	70	90	2	3								15	150	3	10503406		64960	8120			3	35			1	2																					9																																					15	Unique Armor	159	Ranger(Moonelf)	15																				1
3871	Tender Abysmal Cuirass	76	70	90	2	3								15	150	3	10503406		324800	40600			3	79	3	4	3	5																					31																																					15	Unique Armor	159	Ranger(Moonelf)	15																				1
3873	Tender Abysmal Bracer	76	70	90	2	3								15	150	3	10503406		64960	8120			3	53	2	2	1	3																					13	12																																				15	Unique Armor	159	Ranger(Moonelf)	15																				1
3874	Tender Abysmal Tights	76	70	90	2	3								15	150	3	10503406		129920	16240			3	70	2	3	2	4																					22																																					15	Unique Armor	159	Ranger(Moonelf)	15																				1
3875	Tender Abysmal Jambeau	76	70	90	2	3								15	150	3	10503406		64960	8120			3	53	2	2	1	3																					13			12																																		15	Unique Armor	159	Ranger(Moonelf)	15																				1
4399	Tender Abysmal Hair Lace	76	70	90	2	3								21	150	4	11968874		64960	8120			3	45			1	2																					12																																					17	Elite Armor	179	Ranger(Moonelf)	15																				1
4395	Tender Abysmal Cuirass	76	70	90	2	3								21	150	4	11968874		324800	40600			3	102	3	4	3	5																					34																																					17	Elite Armor	179	Ranger(Moonelf)	15																				1
4396	Tender Abysmal Bracer	76	70	90	2	3								21	150	4	11968874		64960	8120			3	68	2	2	1	3																					16	15																																				17	Elite Armor	179	Ranger(Moonelf)	15																				1
4397	Tender Abysmal Tights	76	70	90	2	3								21	150	4	11968874		129920	16240			3	91	2	3	2	4																					25																																					17	Elite Armor	179	Ranger(Moonelf)	15																				1
4398	Tender Abysmal Jambeau	76	70	90	2	3								21	150	4	11968874		64960	8120			3	68	2	2	1	3																					16			15																																		17	Elite Armor	179	Ranger(Moonelf)	15																				1
2838	Beginner Garb	2	1	7	4	3								15	400	1			30	30			1	50	1	4	2	4																					3																																					11	Normal Armor	120	Elementalist(Moonelf)	8																				1
2840	Beginner's Sleeve	2	1	7	4	3								15	400	1			13	10			1	34	1	2	1	2																					1																																					11	Normal Armor	120	Elementalist(Moonelf)	8																				1
2841	Beginner Skirt	2	1	7	4	3								15	400	1			15	10			1	45	1	3	1	3																					2																																					11	Normal Armor	120	Elementalist(Moonelf)	8																				1
2842	Beginner Shoes	2	1	7	4	3								15	400	1			13	10			1	34	1	2	1	2																					1																																					11	Normal Armor	120	Elementalist(Moonelf)	8																				1
2848	Rise Garb	7	1	12	4	3								15	400	1	16750848		288	36			2	61	2	4	3	5																					7																																					13	Rare Armor	140	Elementalist(Moonelf)	9																				1
2850	Rise Sleeves	7	1	12	4	3								15	400	1	16750848		96	12			2	40	2	2	1	3																					3	1																																				13	Rare Armor	140	Elementalist(Moonelf)	9																				1
2851	Rise Skirt	7	1	12	4	3								15	400	1	16750848		96	12			2	54	2	3	2	4																					5																																					13	Rare Armor	140	Elementalist(Moonelf)	9																				1
2852	Rise Shoes	7	1	12	4	3								15	400	1	16750848		96	12			2	40	2	2	1	3																					3			1																																		13	Rare Armor	140	Elementalist(Moonelf)	9																				1
2853	Close Garb	12	6	17	4	3								15	400	1			1680	210			1	50	1	4	2	4																					4																																					11	Normal Armor	120	Elementalist(Moonelf)	8																				1
2855	Close Sleeves	12	6	17	4	3								15	400	1			320	40			1	34	1	2	1	2																					2																																					11	Normal Armor	120	Elementalist(Moonelf)	8																				1
2856	Close Skirt	12	6	17	4	3								15	400	1			640	80			1	45	1	3	1	3																					3																																					11	Normal Armor	120	Elementalist(Moonelf)	8																				1
2857	Close Shoes	12	6	17	4	3								15	400	1			320	40			1	34	1	2	1	2																					2																																					11	Normal Armor	120	Elementalist(Moonelf)	8																				1
2858	Double Garb	15	9	20	4	3								15	300	2	16750848		2016	252			2	61	2	4	3	5																					9																																					13	Rare Armor	140	Elementalist(Moonelf)	10																				1
2860	Double Sleeves	15	9	20	4	3								15	300	2	16750848		384	48			2	40	2	2	1	3																					4	2																																				13	Rare Armor	140	Elementalist(Moonelf)	10																				1
2861	Double Skirt	15	9	20	4	3								15	300	2	16750848		768	96			2	54	2	3	2	4																					7																																					13	Rare Armor	140	Elementalist(Moonelf)	10																				1
2862	Double Shoes	15	9	20	4	3								15	300	2	16750848		384	48			2	40	2	2	1	3																					4			2																																		13	Rare Armor	140	Elementalist(Moonelf)	10																				1
2863	Willinglight Garb	15	9	20	4	3								15	150	3	10503406		2352	294			3	70	3	4	3	5																					12																																					15	Unique Armor	160	Elementalist(Moonelf)	11																				1
2865	Willinglight Sleeves	15	9	20	4	3								15	150	3	10503406		448	56			3	47	2	2	1	3																					5	4																																				15	Unique Armor	160	Elementalist(Moonelf)	11																				1
2866	Willinglight Skirt	15	9	20	4	3								15	150	3	10503406		896	112			3	62	2	3	2	4																					9																																					15	Unique Armor	160	Elementalist(Moonelf)	11																				1
2867	Willinglight Shoes	15	9	20	4	3								15	150	3	10503406		448	56			3	47	2	2	1	3																					5			4																																		15	Unique Armor	160	Elementalist(Moonelf)	11																				1
4332	Willinglight Garb	15	9	20	4	3								21	150	4	11968874		2352	294			3	90	3	4	3	5																					15																																					17	Elite Armor	180	Elementalist(Moonelf)	11																				1
4333	Willinglight Sleeves	15	9	20	4	3								21	150	4	11968874		448	56			3	61	2	2	1	3																					8	7																																				17	Elite Armor	180	Elementalist(Moonelf)	11																				1
4334	Willinglight Skirt	15	9	20	4	3								21	150	4	11968874		896	112			3	81	2	3	2	4																					12																																					17	Elite Armor	180	Elementalist(Moonelf)	11																				1
4335	Willinglight Shoes	15	9	20	4	3								21	150	4	11968874		448	56			3	61	2	2	1	3																					8			7																																		17	Elite Armor	180	Elementalist(Moonelf)	11																				1
2868	Padded Garb	21	15	26	4	3								15	400	1			4400	550			1	50	1	4	2	4																					5																																					11	Normal Armor	120	Elementalist(Moonelf)	9																				1
2870	Padded Sleeves	21	15	26	4	3								15	400	1			880	110			1	34	1	2	1	2																					2																																					11	Normal Armor	120	Elementalist(Moonelf)	9																				1
2871	Padded Skirt	21	15	26	4	3								15	400	1			1760	220			1	45	1	3	1	3																					4																																					11	Normal Armor	120	Elementalist(Moonelf)	9																				1
2872	Padded Shoes	21	15	26	4	3								15	400	1			880	110			1	34	1	2	1	2																					2																																					11	Normal Armor	120	Elementalist(Moonelf)	9																				1
2873	Pantomime Garb	26	20	31	4	3								15	300	2	16750848		5280	660			2	61	2	4	3	5																					10																																					13	Rare Armor	140	Elementalist(Moonelf)	11																				1
2875	Pantomime Sleeves	26	20	31	4	3								15	300	2	16750848		1056	132			2	40	2	2	1	3																					5	3																																				13	Rare Armor	140	Elementalist(Moonelf)	11																				1
2876	Pantomime Skirt	26	20	31	4	3								15	300	2	16750848		2112	264			2	54	2	3	2	4																					8																																					13	Rare Armor	140	Elementalist(Moonelf)	11																				1
2877	Pantomime Shoes	26	20	31	4	3								15	300	2	16750848		1056	132			2	40	2	2	1	3																					5			3																																		13	Rare Armor	140	Elementalist(Moonelf)	11																				1
2878	Acrobatos Garb	26	20	31	4	3								15	150	3	10503406		6160	770			3	70	3	4	3	5																					13																																					15	Unique Armor	160	Elementalist(Moonelf)	12																				1
2880	Acrobatos Sleeves	26	20	31	4	3								15	150	3	10503406		1232	154			3	47	2	2	1	3																					6	5																																				15	Unique Armor	160	Elementalist(Moonelf)	12																				1
2881	Acrobatos Skirt	26	20	31	4	3								15	150	3	10503406		2464	308			3	62	2	3	2	4																					10																																					15	Unique Armor	160	Elementalist(Moonelf)	12																				1
2882	Acrobatos Shoes	26	20	31	4	3								15	150	3	10503406		1232	154			3	47	2	2	1	3																					6			5																																		15	Unique Armor	160	Elementalist(Moonelf)	12																				1
4336	Acrobatos Garb	26	20	31	4	3								21	150	4	11968874		6160	770			3	90	3	4	3	5																					16																																					17	Elite Armor	180	Elementalist(Moonelf)	12																				1
4337	Acrobatos Sleeves	26	20	31	4	3								21	150	4	11968874		1232	154			3	61	2	2	1	3																					9	8																																				17	Elite Armor	180	Elementalist(Moonelf)	12																				1
4338	Acrobatos Skirt	26	20	31	4	3								21	150	4	11968874		2464	308			3	81	2	3	2	4																					13																																					17	Elite Armor	180	Elementalist(Moonelf)	12																				1
4339	Acrobatos Shoes	26	20	31	4	3								21	150	4	11968874		1232	154			3	61	2	2	1	3																					9			8																																		17	Elite Armor	180	Elementalist(Moonelf)	12																				1
2958	Scythe Cap	30	24	35	4	3								15	400	1			3040	380			1	22			1	2																					2																																					11	Normal Armor	120	Elementalist(Moonelf)	10																				1
2883	Scythe Garb	30	24	35	4	3								15	400	1			15120	1890			1	50	1	4	2	4																					7																																					11	Normal Armor	120	Elementalist(Moonelf)	10																				1
2885	Scythe Sleeves	30	24	35	4	3								15	400	1			3040	380			1	34	1	2	1	2																					3																																					11	Normal Armor	120	Elementalist(Moonelf)	10																				1
2886	Scythe Skirt	30	24	35	4	3								15	400	1			6080	760			1	45	1	3	1	3																					5																																					11	Normal Armor	120	Elementalist(Moonelf)	10																				1
2887	Scythe Shoes	30	24	35	4	3								15	400	1			3040	380			1	34	1	2	1	2																					3																																					11	Normal Armor	120	Elementalist(Moonelf)	10																				1
2960	Radiance Cap	35	29	40	4	3								15	300	2	16750848		3648	456			2	27			1	2																					3																																					13	Rare Armor	140	Elementalist(Moonelf)	11																				1
2888	Radiance Garb	35	29	40	4	3								15	300	2	16750848		18144	2268			2	61	2	4	3	5																					12																																					13	Rare Armor	140	Elementalist(Moonelf)	11																				1
