TID	Name	Type	Race	Gender	Class	LVL	STR	DEX	INT	CON	CHA	Wis	AC	MAX_HP	MAX_SP	MAX_MP	CUR_HP	CUR_SP	CUR_MP	Movement Walk	Movement Run	AR	DR	MAR	MDR	Min_Damage	Max_Damage	ATK Speed	Range	Fire Res.	Water Res.	Air Res.	Earth Res.	Magic Res.	Poison Res.	Ice Res.	Thunder Res.	Magic History	Murder Point	Exp	Fire Min_Damage	Fire Max_Damage	Water Min_Damage	Water Max_Damage	Earth Min_Damage	Earth Max_Damage	Air Min_Damage	Air Max_Damage	Magic Min_Damage	Magic Max_Damage	Poison Min_Damage	Poison Max_Damage	Ice Min_Damage	Ice Max_Damage	Thunder Min_Damage	Thunder Max_Damage	Physical_Resistance	Skill_Block	Sight	Badge1_Rank Point	Badge2_Rank Point	Badge3_Rank Point	Rank	Item Point	Guild	Guild Rank	Guild Score	Lost Exp	Weapon	Item1	Item2	Item3	Item4	Armor_Head	Armor_Body	Armor_Arm	Armor_Hand	Armor_Leg	Armor_Foot	Armor_Mantle	Money	Geld_Min	Geld_Max	Drop_TID	slow_percent	slow_time	fast_percent	fast_time	Product_Skin_ItemName	Product_Meat	Product_Meat_ItemName	Product_Garbage	Product_Garbage_ItmeName	attribute_type	name_color	DropRank	DropMeditation	Spirit Type	LandAttachType	Tamable	Run Correct	Attack Correct	SiegeWarCharType	RangeType	StaminaPoint	PetType	StartStamina	Heroic_Min_Damage	Heroic_Max_Damage	Heroic_Defense_Point
1190 	Ankle Canedog Guardian	196612 	11 		5 	48 	237 	155 	154 	190 		115 	52 	7514 	865 	928 				1800 	6500 	132 	74 			413 	434 	37 	250 	50 	50 	50 	50 	50 	50 	50 	50 			6839 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							143 	158 		1 	5 	1 	3 						0 		2 	1.60 		0 	1 	1 	1 		0						
1193 	Voltex Shocker	196612 	11 		5 	49 	233 	179 	157 	189 		118 	60 	7832 	890 	956 				3500 	7500 	135 	76 			407 	427 	47 	420 	50 	50 	50 	50 	50 	50 	50 	50 			7279 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							147 	163 		1 	5 	1 	3 						0 		2 	1.60 		0 	1 	1 	2 		0						
1196 	Tennial Guardian	196612 	11 		5 	49 	228 	169 	159 	186 		122 	113 	46989 	890 	956 				2500 	7000 	135 	76 			255 	268 	42 	270 	0 	100 	50 	50 	50 	50 	50 	50 			17469 	0 	0 	274 	302 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							368 	408 		1 	5 	1 	3 						2 	FFFF00	3 	1.90 	2 	0 	0 	1 	1 		0						
1199 	Voltex Lava	196612 	11 		5 	49 	237 	180 	157 	193 		118 	60 	7832 	890 	956 				3500 	8000 	135 	76 			413 	434 	47 	420 	50 	50 	50 	50 	50 	50 	50 	50 			7279 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							147 	163 		1 	5 	1 	3 						0 		2 	1.60 		0 	1 	1 	2 		0						
1202 	Tennial Boss	196612 	11 		5 	50 	266 	187 	183 	215 		139 	124 	109158 	968 	1042 				3000 	8000 	144 	82 			842 	884 	25 	570 	30 	30 	30 	30 	100 	50 	50 	50 			36671 	0 	0 	0 	0 	0 	0 	0 	0 	451 	499 	0 	0 	0 	0 	0 	0 			2500 																							608 	672 		1 	5 	1 	3 						5 	BDA66B	4 	2.10 	1 	0 	0 	1 	1 		0						
1205 	Ankle Canedog Commander	196612 	11 		5 	50 	266 	182 	183 	215 		139 	121 	109158 	968 	1042 				1300 	7500 	144 	82 			842 	884 	25 	550 	50 	50 	0 	100 	50 	50 	50 	50 			36671 	0 	0 	0 	0 	451 	499 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							608 	672 		1 	5 	1 	3 						4 	BDA66B	4 	2.10 	4 	0 	0 	1 	1 		0						
531 	Watchman of the Dead	196612 	11 		5 	17 	56 	42 	35 	47 		28 	14 	1116 	229 	221 				1660 	4800 	50 	28 			101 	106 	37 	170 	50 	50 	50 	50 	50 	50 	50 	50 			944 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							37 	41 		1 	5 	1 	3 						0 		2 	1.60 		0 	1 	1 	0 		0						
532 	Rover	196612 	11 		5 	18 	60 	47 	39 	51 		30 	16 	1203 	244 	238 				1660 	5300 	52 	30 			109 	114 	42 	800 	50 	50 	50 	50 	50 	50 	50 	50 			1005 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							39 	43 		1 	5 	1 	3 						0 		2 	1.60 		0 	1 	1 	1 		1						
535 	Frenzy Zombie	196612 	11 		5 	19 	66 	50 	42 	56 		33 	17 	1295 	260 	255 				2070 	5500 	54 	31 			119 	125 	42 	200 	50 	50 	50 	50 	50 	50 	50 	50 			1069 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							41 	45 		1 	5 	1 	3 						0 		2 	1.60 		0 	1 	1 	1 		0						
942 	Sage of the Dead	196612 	11 		5 	20 	71 	54 	45 	59 		35 	18 	1389 	276 	273 				1660 	5800 	56 	32 			126 	133 	42 	800 	50 	50 	50 	50 	50 	50 	50 	50 			1142 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							44 	48 		1 	5 	1 	3 						0 		2 	1.60 		0 	1 	1 	1 		1						
945 	Frenzy Zombie Leader	196612 	11 		5 	21 	76 	58 	49 	63 		37 	19 	1440 	292 	291 				1500 	5500 	58 	33 			135 	142 	47 	200 	50 	50 	50 	50 	50 	50 	50 	50 			1223 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							47 	51 		1 	5 	1 	3 						0 		2 	1.60 		0 	1 	1 	3 		0						
948 	Knight of the Dead	196612 	11 		5 	22 	81 	62 	52 	67 		40 	21 	1610 	309 	310 				1660 	5800 	61 	35 			145 	152 	47 	200 	50 	50 	50 	50 	50 	50 	50 	50 			1312 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							48 	54 		1 	5 	1 	3 						0 		2 	1.60 		0 	1 	1 	1 		0						
951 	Frenzy Zombie Lord	196612 	11 		5 	23 	98 	67 	65 	80 		50 	45 	24067 	362 	369 				1500 	6000 	68 	39 			316 	331 	25 	200 	50 	50 	0 	100 	50 	50 	50 	50 			6892 	0 	0 	0 	0 	169 	187 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							204 	228 		1 	5 	1 	3 						4 	BDA66B	4 	2.10 	4 	0 	0 	1 	1 		0						
533 	King of the Dead	196612 	11 		5 	23 	98 	69 	65 	80 		50 	46 	24067 	362 	369 				1660 	7000 	68 	39 			316 	331 	25 	270 	30 	30 	30 	30 	100 	50 	50 	50 			6892 	0 	0 	0 	0 	0 	0 	0 	0 	169 	187 	0 	0 	0 	0 	0 	0 			2500 																							204 	228 		1 	5 	1 	3 						5 	BDA66B	4 	2.10 	1 	0 	0 	1 	0 		0						
954 	Giant Spider Slave	196612 	11 		5 	22 	74 	54 	48 	62 		37 	18 	1610 	309 	310 				1110 	4550 	61 	35 			131 	138 	37 	180 	50 	50 	50 	50 	50 	50 	50 	50 			1312 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							48 	54 		1 	5 	1 	3 						0 		2 	1.60 		1 	1 	1 	0 		0						
957 	Giant Spider Worker	196612 	11 		5 	22 	77 	55 	49 	64 		38 	18 	1610 	309 	310 				1110 	4800 	61 	35 			137 	143 	37 	180 	50 	50 	50 	50 	50 	50 	50 	50 			1312 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							48 	54 		1 	5 	1 	3 						0 		2 	1.60 		1 	1 	1 	0 		0						
960 	Young Cave Bat	196612 	11 		5 	23 	83 	61 	53 	69 		41 	20 	1681 	327 	329 				3100 	5500 	63 	36 			147 	155 	42 	270 	50 	50 	50 	50 	50 	50 	50 	50 			1413 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							51 	57 		1 	5 	1 	3 						0 		2 	1.60 		0 	1 	1 	2 		0						
963 	Giant Spider Watch Guard	196612 	11 		5 	23 	83 	62 	53 	69 		41 	21 	1681 	327 	329 				1110 	5300 	63 	36 			147 	155 	42 	170 	50 	50 	50 	50 	50 	50 	50 	50 			1413 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							51 	57 		1 	5 	1 	3 						0 		2 	1.60 		1 	1 	1 	0 		0						
966 	Giant Spider Soldier	196612 	11 		5 	24 	90 	66 	57 	75 		44 	22 	1810 	344 	349 				1110 	5300 	66 	37 			159 	167 	42 	190 	50 	50 	50 	50 	50 	50 	50 	50 			1521 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							54 	60 		1 	5 	1 	3 						0 		2 	1.60 		1 	1 	1 	0 		0						
969 	Giant Cave Bat	196612 	11 		5 	24 	90 	66 	57 	73 		43 	22 	1810 	344 	349 				3100 	5500 	66 	37 			159 	167 	47 	270 	50 	50 	50 	50 	50 	50 	50 	50 			1521 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							54 	60 		1 	5 	1 	3 						0 		2 	1.60 		0 	1 	1 	2 		0						
972 	Assault Neuron	196612 	11 		5 	25 	94 	75 	61 	78 		47 	25 	2006 	362 	369 				2200 	8000 	68 	39 			167 	175 	47 	250 	50 	50 	50 	50 	50 	50 	50 	50 			1641 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							57 	63 		1 	5 	1 	3 						0 		2 	1.60 		0 	1 	1 	1 		0						
975 	Isan Cave Bat	196612 	11 		5 	25 	98 	73 	62 	80 		47 	24 	2006 	362 	369 				3100 	6000 	68 	39 			173 	182 	52 	270 	50 	50 	50 	50 	50 	50 	50 	50 			1641 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							57 	63 		1 	5 	1 	3 						0 		2 	1.60 		0 	1 	1 	2 		0						
978 	Giant Spider Combatant	196612 	11 		5 	26 	100 	74 	65 	83 		49 	25 	2088 	380 	389 				1110 	5800 	70 	40 			177 	186 	42 	190 	50 	50 	50 	50 	50 	50 	50 	50 			1772 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							60 	66 		1 	5 	1 	3 						0 		2 	1.60 		1 	1 	1 	0 		0						
981 	Dark Cave Bat	196612 	11 		5 	26 	93 	71 	61 	77 		47 	24 	2088 	380 	389 				3100 	5000 	70 	40 			164 	173 	42 	130 	50 	50 	50 	50 	50 	50 	50 	50 			1772 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							60 	66 		1 	5 	1 	3 						0 		2 	1.60 		0 	1 	1 	1 		0						
984 	Giant Spider Knight	196612 	11 		5 	27 	104 	81 	70 	86 		54 	54 	13427 	399 	410 				1110 	5800 	73 	41 			118 	124 	47 	190 	50 	50 	50 	50 	0 	100 	50 	50 			4592 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	126 	140 	0 	0 	0 	0 			2500 																							158 	173 		1 	5 	1 	3 						6 	FFFF00	3 	1.90 		1 	0 	1 	1 		0						
987 	Cave Bat Commander	196612 	11 		5 	27 	119 	84 	80 	97 		61 	56 	31492 	438 	453 				3100 	6500 	78 	44 			381 	400 	25 	270 	30 	30 	30 	30 	100 	50 	50 	50 			9128 	0 	0 	0 	0 	0 	0 	0 	0 	204 	226 	0 	0 	0 	0 	0 	0 			2500 																							252 	276 		1 	5 	1 	3 						5 	BDA66B	4 	2.10 	1 	0 	0 	1 	1 		0						
990 	Assault Dead	196612 	11 		5 	28 	102 	78 	70 	85 		55 	52 	15152 	418 	431 				2200 	7000 	75 	42 			116 	122 	37 	350 	50 	50 	50 	50 	0 	50 	50 	100 			4897 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	124 	138 			2500 																							165 	180 		1 	5 	1 	3 						7 	FFFF00	3 	1.90 		0 	0 	1 	1 		0						
993 	Queen Lyn	196612 	11 		5 	28 	124 	86 	84 	101 		64 	57 	33562 	457 	475 				1540 	6300 	80 	45 			398 	418 	25 	470 	50 	50 	50 	50 	0 	100 	50 	50 			9724 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	213 	235 	0 	0 	0 	0 			2500 																							264 	288 		1 	5 	1 	3 						6 	BDA66B	4 	2.10 		1 	0 	1 	1 		0						
996 	Large Moth	196612 	11 		5 	26 	93 	71 	61 	77 		47 	24 	2088 	380 	389 				2500 	5300 	70 	40 			164 	173 	42 	130 	50 	50 	50 	50 	50 	50 	50 	50 			1772 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							60 	66 		1 	5 	1 	3 						0 		2 	1.60 		0 	1 	1 	1 		0						
999 	Crazy Bone Steel	196612 	11 		5 	26 	90 	65 	59 	75 		46 	22 	2088 	380 	389 				1300 	6850 	70 	40 			160 	168 	32 	300 	50 	50 	50 	50 	50 	50 	50 	50 			1772 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							60 	66 		1 	5 	1 	3 						0 		2 	1.60 		1 	1 	1 	1 		0						
1002 	Large Red Moth	196612 	11 		5 	27 	100 	76 	66 	82 		51 	25 	2238 	399 	410 				2500 	5300 	73 	41 			177 	185 	42 	130 	50 	50 	50 	50 	50 	50 	50 	50 			1913 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							63 	69 		1 	5 	1 	3 						0 		2 	1.60 		0 	1 	1 	1 		0						
1005 	Crazy Bone Black	196612 	11 		5 	27 	100 	73 	65 	82 		50 	24 	2238 	399 	410 				1300 	7100 	73 	41 			177 	186 	42 	300 	50 	50 	50 	50 	50 	50 	50 	50 			1913 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							63 	69 		1 	5 	1 	3 						0 		2 	1.60 		1 	1 	1 	1 		0						
1008 	White Scout	196612 	11 		5 	28 	109 	86 	71 	89 		54 	29 	2525 	418 	431 				5200 	6700 	75 	42 			192 	202 	52 	800 	50 	50 	50 	50 	50 	50 	50 	50 			2040 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							66 	72 		1 	5 	1 	3 						0 		2 	1.60 		0 	1 	1 	1 		1						
1011 	Crazy Bone Cat	196612 	11 		5 	28 	106 	78 	69 	88 		53 	26 	2525 	418 	431 				1000 	4600 	75 	42 			188 	197 	42 	300 	50 	50 	50 	50 	50 	50 	50 	50 			2040 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							66 	72 		1 	5 	1 	3 						0 		2 	1.60 		1 	1 	1 	1 		0						
1014 	Large Silver Moth	196612 	11 		5 	29 	111 	87 	73 	92 		56 	29 	2624 	438 	453 				2500 	5800 	78 	44 			196 	206 	47 	190 	50 	50 	50 	50 	50 	50 	50 	50 			2173 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							69 	77 		1 	5 	1 	3 						0 		2 	1.60 		0 	1 	1 	1 		0						
1017 	Crazy Bone Poison	196612 	11 		5 	29 	116 	86 	75 	95 		57 	29 	2624 	438 	453 				1000 	5100 	78 	44 			204 	214 	47 	300 	50 	50 	50 	50 	50 	50 	50 	50 			2173 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							69 	77 		1 	5 	1 	3 						0 		2 	1.60 		1 	1 	1 	1 		0						
1020 	White Archer	196612 	11 		5 	30 	119 	94 	78 	98 		60 	31 	2797 	457 	475 				5200 	6700 	80 	45 			210 	220 	52 	800 	50 	50 	50 	50 	50 	50 	50 	50 			2315 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							72 	80 		1 	5 	1 	3 						0 		2 	1.60 		0 	1 	1 	1 		1						
1023 	Crazy Bone Silver	196612 	11 		5 	30 	121 	90 	78 	99 		60 	30 	2797 	457 	475 				1000 	5100 	80 	45 			213 	224 	47 	300 	50 	50 	50 	50 	50 	50 	50 	50 			2315 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							72 	80 		1 	5 	1 	3 						0 		2 	1.60 		1 	1 	1 	1 		0						
1026 	Large Poison Moth	196612 	11 		5 	30 	118 	93 	81 	96 		63 	62 	16781 	457 	475 				2500 	6300 	80 	45 			133 	140 	47 	190 	50 	50 	50 	50 	0 	100 	50 	50 			5557 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	143 	158 	0 	0 	0 	0 			2500 																							180 	200 		1 	5 	1 	3 						6 	FFFF00	3 	1.90 		0 	0 	1 	1 		0						
1029 	White Guard	196612 	11 		5 	31 	124 	99 	82 	102 		62 	33 	2976 	477 	497 				5200 	7200 	83 	47 			219 	230 	47 	190 	50 	50 	50 	50 	50 	50 	50 	50 			2466 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							75 	83 		1 	5 	1 	3 						0 		2 	1.60 		0 	1 	1 	1 		0						
1032 	Crazy Bone King	196612 	11 		5 	31 	138 	105 	93 	113 		71 	70 	39992 	519 	543 				1200 	7100 	89 	50 			441 	463 	45 	420 	100 	0 	50 	50 	50 	50 	50 	50 			11710 	237 	261 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							300 	332 		1 	5 	1 	3 						1 	BDA66B	4 	2.10 	3 	1 	0 	1 	1 		0						
537 	Demon Werewolf Slave	196612 	11 		5 	27 	99 	72 	64 	82 		50 	24 	2238 	399 	410 				2500 	5000 	73 	41 			175 	184 	37 	190 	50 	50 	50 	50 	50 	50 	50 	50 			1913 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							63 	69 		1 	5 	1 	3 						0 		2 	1.60 		0 	1 	1 	1 		0						
536 	Demon Werewolf	196612 	11 		5 	28 	106 	80 	69 	88 		53 	27 	2525 	418 	431 				2500 	5300 	75 	42 			188 	197 	42 	190 	50 	50 	50 	50 	50 	50 	50 	50 			2040 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							66 	72 		1 	5 	1 	3 						0 		2 	1.60 		0 	1 	1 	1 		0						
1035 	Demon Werewolf Combatant	196612 	11 		5 	29 	108 	78 	71 	90 		54 	26 	2624 	438 	453 				2500 	4800 	78 	44 			191 	201 	37 	170 	50 	50 	50 	50 	50 	50 	50 	50 			2173 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							69 	77 		1 	5 	1 	3 						0 		2 	1.60 		0 	1 	1 	1 		0						
1038 	Demon Werewolf Charger	196612 	11 		5 	29 	114 	88 	74 	95 		57 	29 	2624 	438 	453 				2500 	6300 	78 	44 			201 	212 	47 	190 	50 	50 	50 	50 	50 	50 	50 	50 			2173 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							69 	77 		1 	5 	1 	3 						0 		2 	1.60 		0 	1 	1 	1 		0						
1041 	Demon Werewolf Guard	196612 	11 		5 	30 	119 	92 	78 	99 		60 	31 	2797 	457 	475 				2500 	6000 	80 	45 			210 	221 	47 	210 	50 	50 	50 	50 	50 	50 	50 	50 			2315 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							72 	80 		1 	5 	1 	3 						0 		2 	1.60 		0 	1 	1 	1 		0						
538 	Demon Werewolf Leader	196612 	11 		5 	31 	126 	96 	82 	103 		62 	32 	2976 	477 	497 				2500 	6300 	83 	47 			222 	233 	47 	210 	50 	50 	50 	50 	50 	50 	50 	50 			2466 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							75 	83 		1 	5 	1 	3 						0 		2 	1.60 		0 	1 	1 	1 		0						
1044 	Demon Lord Tehel	196612 	11 		5 	32 	133 	100 	87 	108 		65 	33 	3227 	498 	520 				2500 	6500 	86 	48 			234 	246 	47 	210 	50 	50 	50 	50 	50 	50 	50 	50 			2623 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							79 	87 		1 	5 	1 	3 						0 		2 	1.60 		0 	1 	1 	1 		0						
540 	Brown Dragon Galkyuaran	196612 	11 		5 	33 	149 	103 	101 	122 		77 	69 	45623 	561 	590 				3000 	6500 	95 	53 			477 	500 	25 	470 	100 	0 	50 	50 	50 	50 	50 	50 			13195 	256 	282 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							332 	364 		1 	5 	1 	3 						1 	BDA66B	4 	2.10 	3 	0 	0 	1 	1 		0						
1047 	Nothrin Young	196612 	11 		5 	32 	125 	89 	82 	104 		64 	30 	3227 	498 	520 				3000 	5000 	86 	48 			220 	231 	37 	800 	50 	50 	50 	50 	50 	50 	50 	50 			2623 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							79 	87 		1 	5 	1 	3 						0 		2 	1.60 		2 	1 	1 	1 		1						
1050 	Young Lote	196612 	11 		5 	32 	132 	98 	86 	108 		65 	33 	3227 	498 	520 				1600 	6400 	86 	48 			232 	243 	47 	190 	50 	50 	50 	50 	50 	50 	50 	50 			2623 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							79 	87 		1 	5 	1 	3 						0 		2 	1.60 		0 	1 	1 	1 		0						
1053 	Nothrin Walker	196612 	11 		5 	33 	130 	98 	86 	108 		66 	33 	3333 	519 	543 				3000 	5500 	89 	50 			229 	240 	42 	800 	50 	50 	50 	50 	50 	50 	50 	50 			2788 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							83 	91 		1 	5 	1 	3 						0 		2 	1.60 		2 	1 	1 	1 		1						
1056 	Nothrin Maid	196612 	11 		5 	33 	134 	96 	87 	110 		66 	32 	3333 	519 	543 				3000 	5500 	89 	50 			235 	247 	42 	800 	50 	50 	50 	50 	50 	50 	50 	50 			2788 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							83 	91 		1 	5 	1 	3 						0 		2 	1.60 		2 	1 	1 	1 		1						
1059 	Lote Worker	196612 	11 		5 	34 	143 	106 	93 	117 		71 	35 	3602 	540 	566 				1600 	5100 	92 	51 			251 	263 	47 	190 	50 	50 	50 	50 	50 	50 	50 	50 			2962 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							86 	95 		1 	5 	1 	3 						0 		2 	1.60 		0 	1 	1 	1 		0						
1062 	Fountain Nothrin	196612 	11 		5 	34 	141 	107 	92 	117 		71 	36 	3602 	540 	566 				3000 	6000 	92 	51 			248 	260 	47 	800 	50 	50 	50 	50 	50 	50 	50 	50 			2962 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							86 	95 		1 	5 	1 	3 						0 		2 	1.60 		2 	1 	1 	1 		1						
1065 	Lukan Manticore	196612 	11 		5 	35 	145 	110 	94 	119 		72 	37 	3802 	561 	590 				2640 	6000 	95 	53 			254 	267 	47 	470 	50 	50 	50 	50 	50 	50 	50 	50 			3142 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							89 	99 		1 	5 	1 	3 						0 		2 	1.60 		1 	1 	1 	1 		0						
1068 	Nothrin Lady	196612 	11 		5 	35 	149 	111 	97 	121 		74 	37 	3802 	561 	590 				3000 	6000 	95 	53 			261 	274 	47 	800 	50 	50 	50 	50 	50 	50 	50 	50 			3142 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							89 	99 		1 	5 	1 	3 						0 		2 	1.60 		2 	1 	1 	1 		1						
1071 	Lote Soldier	196612 	11 		5 	36 	154 	115 	101 	126 		77 	38 	4009 	583 	614 				1600 	5200 	97 	54 			271 	284 	47 	190 	50 	50 	50 	50 	50 	50 	50 	50 			3329 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							93 	103 		1 	5 	1 	3 						0 		2 	1.60 		0 	1 	1 	1 		0						
1074 	Nothrin Mage	196612 	11 		5 	36 	154 	120 	101 	126 		77 	40 	4009 	583 	614 				3000 	6000 	97 	54 			271 	284 	52 	800 	50 	50 	50 	50 	50 	50 	50 	50 			3329 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							93 	103 		1 	5 	1 	3 						0 		2 	1.60 		2 	1 	1 	2 		1						
1077 	Lote Commander	196612 	11 		5 	37 	160 	127 	110 	129 		84 	84 	25337 	605 	638 				1600 	6700 	100 	56 			180 	189 	52 	190 	50 	50 	100 	0 	50 	50 	50 	50 			8457 	0 	0 	0 	0 	0 	0 	193 	213 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							243 	268 		1 	5 	1 	3 						3 	FFFF00	3 	1.90 	5 	0 	0 	1 	1 		0						
1080 	Nothrin Queen	196612 	11 		5 	37 	177 	125 	121 	144 		92 	83 	57242 	649 	688 				3000 	6500 	106 	59 			565 	593 	25 	800 	0 	100 	50 	50 	50 	50 	50 	50 			16538 	0 	0 	302 	334 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							388 	428 		1 	5 	1 	3 						2 	BDA66B	4 	2.10 	2 	2 	0 	1 	1 		1						
1083 	Dalta Manticore	196612 	11 		5 	38 	184 	126 	125 	149 		95 	84 	60140 	672 	713 				2640 	6500 	109 	60 			585 	614 	25 	570 	30 	30 	30 	30 	100 	50 	50 	50 			17450 	0 	0 	0 	0 	0 	0 	0 	0 	314 	347 	0 	0 	0 	0 	0 	0 			2500 																							404 	444 		1 	5 	1 	3 						5 	BDA66B	4 	2.10 	1 	1 	0 	1 	1 		0						
1086 	Lote Queen	196612 	11 		5 	38 	184 	129 	125 	149 		95 	86 	60140 	672 	713 				1600 	7000 	109 	60 			585 	614 	25 	370 	50 	50 	50 	50 	0 	50 	50 	100 			17450 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	314 	347 			2500 																							404 	444 		1 	5 	1 	3 						7 	BDA66B	4 	2.10 		0 	0 	1 	0 		0						
1089 	Lote Hunter	196612 	11 		5 	37 	160 	117 	105 	131 		80 	39 	4223 	605 	638 				1170 	6000 	100 	56 			281 	295 	42 	250 	50 	50 	50 	50 	50 	50 	50 	50 			3524 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							97 	107 		1 	5 	1 	3 						0 		2 	1.60 		1 	1 	1 	1 		0						
